rank,tensor,expert_idx,role,layer,expert_bytes,rows,bytes,prompts,source_rows,source_bytes,jobs_hist
756,blk.60.ffn_down_exps.weight,180,down,60,6307840,11,69386240,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 69386240}","{""4"": 3, ""5"": 3, ""6"": 3, ""7"": 1, ""8"": 1}"
757,blk.2.ffn_down_exps.weight,7,down,2,6307840,11,69386240,"dev_france_regression,dev_intelligence_general","{""1"": 11}","{""1"": 69386240}","{""4"": 2, ""5"": 1, ""7"": 5, ""8"": 3}"
758,blk.36.ffn_down_exps.weight,89,down,36,6307840,11,69386240,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 69386240}","{""2"": 1, ""4"": 2, ""5"": 3, ""6"": 2, ""7"": 1, ""8"": 2}"
759,blk.28.ffn_down_exps.weight,130,down,28,6307840,11,69386240,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 69386240}","{""4"": 3, ""5"": 1, ""6"": 3, ""7"": 2, ""8"": 2}"
760,blk.46.ffn_down_exps.weight,100,down,46,6307840,11,69386240,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 69386240}","{""4"": 4, ""5"": 1, ""6"": 2, ""7"": 2, ""8"": 2}"
761,blk.56.ffn_down_exps.weight,345,down,56,6307840,11,69386240,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 69386240}","{""2"": 1, ""3"": 1, ""4"": 1, ""5"": 4, ""6"": 2, ""7"": 2}"
762,blk.42.ffn_down_exps.weight,307,down,42,6307840,11,69386240,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 69386240}","{""3"": 1, ""4"": 4, ""5"": 2, ""6"": 1, ""8"": 3}"
763,blk.17.ffn_down_exps.weight,42,down,17,6307840,11,69386240,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 69386240}","{""3"": 2, ""4"": 3, ""5"": 5, ""6"": 1}"
764,blk.31.ffn_down_exps.weight,381,down,31,6307840,11,69386240,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 69386240}","{""4"": 4, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1}"
765,blk.53.ffn_down_exps.weight,361,down,53,6307840,11,69386240,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 69386240}","{""4"": 3, ""5"": 1, ""6"": 3, ""7"": 3, ""8"": 1}"
766,blk.40.ffn_down_exps.weight,137,down,40,6307840,11,69386240,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 69386240}","{""4"": 2, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 3}"
767,blk.53.ffn_down_exps.weight,57,down,53,6307840,11,69386240,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 69386240}","{""3"": 1, ""4"": 1, ""5"": 2, ""6"": 2, ""7"": 3, ""8"": 2}"
768,blk.27.ffn_down_exps.weight,197,down,27,6307840,11,69386240,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 69386240}","{""3"": 1, ""4"": 1, ""5"": 1, ""6"": 4, ""7"": 1, ""8"": 3}"
769,blk.5.ffn_up_exps.weight,143,up,5,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""4"": 1, ""5"": 1, ""6"": 2, ""7"": 5, ""8"": 2}"
770,blk.5.ffn_gate_exps.weight,143,gate,5,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""4"": 1, ""5"": 1, ""6"": 2, ""7"": 5, ""8"": 2}"
771,blk.46.ffn_gate_exps.weight,103,gate,46,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""2"": 1, ""3"": 1, ""4"": 2, ""5"": 1, ""6"": 2, ""7"": 3, ""8"": 1}"
772,blk.29.ffn_gate_exps.weight,186,gate,29,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""2"": 1, ""3"": 2, ""5"": 5, ""6"": 2, ""7"": 1}"
773,blk.3.ffn_up_exps.weight,63,up,3,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""5"": 4, ""6"": 3, ""7"": 4}"
774,blk.3.ffn_gate_exps.weight,63,gate,3,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""5"": 4, ""6"": 3, ""7"": 4}"
775,blk.52.ffn_gate_exps.weight,85,gate,52,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""3"": 3, ""5"": 4, ""6"": 4}"
776,blk.49.ffn_gate_exps.weight,380,gate,49,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""2"": 1, ""3"": 3, ""4"": 2, ""5"": 2, ""6"": 1, ""7"": 2}"
777,blk.60.ffn_up_exps.weight,292,up,60,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""5"": 1, ""6"": 3, ""7"": 6, ""8"": 1}"
778,blk.60.ffn_gate_exps.weight,292,gate,60,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""5"": 1, ""6"": 3, ""7"": 6, ""8"": 1}"
779,blk.38.ffn_gate_exps.weight,97,gate,38,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""2"": 1, ""5"": 1, ""7"": 2, ""8"": 7}"
780,blk.46.ffn_gate_exps.weight,320,gate,46,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""3"": 1, ""4"": 2, ""6"": 2, ""7"": 4, ""8"": 2}"
781,blk.46.ffn_gate_exps.weight,243,gate,46,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""3"": 3, ""4"": 3, ""5"": 2, ""6"": 2, ""8"": 1}"
782,blk.56.ffn_up_exps.weight,139,up,56,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""3"": 6, ""4"": 2, ""5"": 1, ""6"": 2}"
783,blk.56.ffn_gate_exps.weight,139,gate,56,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""3"": 6, ""4"": 2, ""5"": 1, ""6"": 2}"
784,blk.5.ffn_up_exps.weight,291,up,5,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""4"": 2, ""5"": 4, ""6"": 3, ""7"": 2}"
785,blk.5.ffn_gate_exps.weight,291,gate,5,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""4"": 2, ""5"": 4, ""6"": 3, ""7"": 2}"
786,blk.9.ffn_up_exps.weight,114,up,9,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""4"": 2, ""5"": 4, ""6"": 3, ""7"": 2}"
787,blk.8.ffn_up_exps.weight,279,up,8,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""2"": 1, ""3"": 2, ""4"": 6, ""6"": 1, ""7"": 1}"
788,blk.36.ffn_gate_exps.weight,174,gate,36,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""1"": 1, ""2"": 2, ""3"": 5, ""4"": 1, ""6"": 1, ""7"": 1}"
789,blk.28.ffn_gate_exps.weight,139,gate,28,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""3"": 2, ""4"": 3, ""5"": 5, ""6"": 1}"
790,blk.33.ffn_gate_exps.weight,56,gate,33,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""1"": 1, ""2"": 1, ""3"": 4, ""4"": 3, ""5"": 1, ""8"": 1}"
791,blk.52.ffn_gate_exps.weight,194,gate,52,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""2"": 2, ""3"": 3, ""4"": 3, ""5"": 2, ""6"": 1}"
792,blk.3.ffn_up_exps.weight,233,up,3,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""3"": 5, ""5"": 1, ""6"": 1, ""7"": 3, ""8"": 1}"
793,blk.3.ffn_gate_exps.weight,233,gate,3,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""3"": 5, ""5"": 1, ""6"": 1, ""7"": 3, ""8"": 1}"
794,blk.8.ffn_up_exps.weight,227,up,8,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""2"": 4, ""3"": 2, ""4"": 1, ""5"": 3, ""6"": 1}"
795,blk.31.ffn_gate_exps.weight,106,gate,31,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""2"": 1, ""3"": 3, ""4"": 4, ""5"": 2, ""7"": 1}"
796,blk.3.ffn_up_exps.weight,238,up,3,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""3"": 1, ""6"": 3, ""7"": 4, ""8"": 3}"
797,blk.3.ffn_gate_exps.weight,238,gate,3,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""3"": 1, ""6"": 3, ""7"": 4, ""8"": 3}"
798,blk.51.ffn_gate_exps.weight,310,gate,51,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""1"": 1, ""2"": 4, ""3"": 3, ""4"": 2, ""6"": 1}"
799,blk.5.ffn_up_exps.weight,339,up,5,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""5"": 2, ""6"": 3, ""7"": 5, ""8"": 1}"
800,blk.5.ffn_gate_exps.weight,339,gate,5,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""5"": 2, ""6"": 3, ""7"": 5, ""8"": 1}"
801,blk.7.ffn_up_exps.weight,289,up,7,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""3"": 1, ""4"": 3, ""5"": 1, ""6"": 3, ""7"": 1, ""8"": 2}"
802,blk.9.ffn_up_exps.weight,140,up,9,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""2"": 1, ""3"": 1, ""4"": 2, ""5"": 4, ""6"": 3}"
803,blk.32.ffn_gate_exps.weight,101,gate,32,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""1"": 2, ""3"": 4, ""4"": 2, ""5"": 1, ""6"": 2}"
804,blk.34.ffn_gate_exps.weight,63,gate,34,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""4"": 4, ""5"": 4, ""6"": 1, ""7"": 1, ""8"": 1}"
805,blk.2.ffn_up_exps.weight,50,up,2,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""3"": 2, ""5"": 2, ""6"": 1, ""7"": 5, ""8"": 1}"
806,blk.2.ffn_gate_exps.weight,50,gate,2,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""3"": 2, ""5"": 2, ""6"": 1, ""7"": 5, ""8"": 1}"
807,blk.5.ffn_up_exps.weight,214,up,5,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""3"": 2, ""4"": 2, ""5"": 3, ""6"": 3, ""7"": 1}"
808,blk.5.ffn_gate_exps.weight,214,gate,5,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""3"": 2, ""4"": 2, ""5"": 3, ""6"": 3, ""7"": 1}"
809,blk.35.ffn_gate_exps.weight,341,gate,35,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""1"": 1, ""3"": 2, ""4"": 2, ""5"": 4, ""6"": 1, ""8"": 1}"
810,blk.46.ffn_gate_exps.weight,100,gate,46,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""3"": 1, ""4"": 3, ""5"": 2, ""6"": 1, ""7"": 3, ""8"": 1}"
811,blk.4.ffn_up_exps.weight,326,up,4,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""2"": 1, ""4"": 1, ""5"": 4, ""6"": 3, ""7"": 2}"
812,blk.4.ffn_gate_exps.weight,326,gate,4,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""2"": 1, ""4"": 1, ""5"": 4, ""6"": 3, ""7"": 2}"
813,blk.2.ffn_up_exps.weight,137,up,2,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""3"": 1, ""4"": 4, ""5"": 1, ""6"": 1, ""7"": 2, ""8"": 2}"
814,blk.2.ffn_gate_exps.weight,137,gate,2,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""3"": 1, ""4"": 4, ""5"": 1, ""6"": 1, ""7"": 2, ""8"": 2}"
815,blk.2.ffn_up_exps.weight,173,up,2,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""3"": 4, ""4"": 5, ""5"": 1, ""7"": 1}"
816,blk.2.ffn_gate_exps.weight,173,gate,2,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""3"": 4, ""4"": 5, ""5"": 1, ""7"": 1}"
817,blk.8.ffn_up_exps.weight,361,up,8,5619712,11,61816832,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 61816832}","{""5"": 2, ""6"": 6, ""7"": 2, ""8"": 1}"
818,blk.12.ffn_up_exps.weight,184,up,12,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""3"": 1, ""4"": 1, ""5"": 5, ""6"": 2, ""7"": 1, ""8"": 1}"
819,blk.12.ffn_gate_exps.weight,184,gate,12,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""3"": 1, ""4"": 1, ""5"": 5, ""6"": 2, ""7"": 1, ""8"": 1}"
820,blk.18.ffn_up_exps.weight,185,up,18,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""2"": 1, ""3"": 1, ""4"": 1, ""5"": 3, ""6"": 2, ""7"": 2, ""8"": 1}"
821,blk.18.ffn_gate_exps.weight,185,gate,18,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""2"": 1, ""3"": 1, ""4"": 1, ""5"": 3, ""6"": 2, ""7"": 2, ""8"": 1}"
822,blk.32.ffn_up_exps.weight,143,up,32,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""3"": 1, ""4"": 1, ""5"": 3, ""6"": 3, ""7"": 2, ""8"": 1}"
823,blk.46.ffn_up_exps.weight,103,up,46,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""2"": 1, ""3"": 1, ""4"": 2, ""5"": 1, ""6"": 2, ""7"": 3, ""8"": 1}"
824,blk.1.ffn_up_exps.weight,344,up,1,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""4"": 3, ""5"": 2, ""6"": 3, ""7"": 3}"
825,blk.1.ffn_gate_exps.weight,344,gate,1,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""4"": 3, ""5"": 2, ""6"": 3, ""7"": 3}"
826,blk.29.ffn_up_exps.weight,186,up,29,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""2"": 1, ""3"": 2, ""5"": 5, ""6"": 2, ""7"": 1}"
827,blk.42.ffn_up_exps.weight,352,up,42,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""3"": 1, ""4"": 1, ""5"": 1, ""6"": 2, ""7"": 2, ""8"": 4}"
828,blk.44.ffn_up_exps.weight,274,up,44,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""2"": 1, ""3"": 1, ""4"": 2, ""6"": 3, ""7"": 2, ""8"": 2}"
829,blk.1.ffn_up_exps.weight,224,up,1,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""4"": 3, ""5"": 1, ""6"": 4, ""7"": 1, ""8"": 2}"
830,blk.1.ffn_gate_exps.weight,224,gate,1,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""4"": 3, ""5"": 1, ""6"": 4, ""7"": 1, ""8"": 2}"
831,blk.40.ffn_up_exps.weight,175,up,40,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""1"": 1, ""2"": 4, ""3"": 2, ""4"": 2, ""5"": 1, ""8"": 1}"
832,blk.52.ffn_up_exps.weight,85,up,52,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""3"": 3, ""5"": 4, ""6"": 4}"
833,blk.1.ffn_up_exps.weight,255,up,1,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""3"": 2, ""4"": 1, ""5"": 1, ""6"": 5, ""7"": 1, ""8"": 1}"
834,blk.1.ffn_gate_exps.weight,255,gate,1,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""3"": 2, ""4"": 1, ""5"": 1, ""6"": 5, ""7"": 1, ""8"": 1}"
835,blk.12.ffn_up_exps.weight,332,up,12,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""3"": 1, ""6"": 2, ""7"": 6, ""8"": 2}"
836,blk.12.ffn_gate_exps.weight,332,gate,12,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""3"": 1, ""6"": 2, ""7"": 6, ""8"": 2}"
837,blk.13.ffn_up_exps.weight,303,up,13,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""2"": 3, ""3"": 3, ""4"": 1, ""5"": 2, ""6"": 2}"
838,blk.13.ffn_gate_exps.weight,303,gate,13,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""2"": 3, ""3"": 3, ""4"": 1, ""5"": 2, ""6"": 2}"
839,blk.25.ffn_up_exps.weight,185,up,25,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""2"": 1, ""3"": 2, ""4"": 2, ""5"": 4, ""6"": 1, ""7"": 1}"
840,blk.25.ffn_gate_exps.weight,185,gate,25,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""2"": 1, ""3"": 2, ""4"": 2, ""5"": 4, ""6"": 1, ""7"": 1}"
841,blk.49.ffn_up_exps.weight,380,up,49,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""2"": 1, ""3"": 3, ""4"": 2, ""5"": 2, ""6"": 1, ""7"": 2}"
842,blk.20.ffn_up_exps.weight,102,up,20,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""4"": 3, ""6"": 1, ""7"": 3, ""8"": 4}"
843,blk.20.ffn_gate_exps.weight,102,gate,20,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""4"": 3, ""6"": 1, ""7"": 3, ""8"": 4}"
844,blk.19.ffn_up_exps.weight,267,up,19,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""1"": 1, ""2"": 1, ""3"": 1, ""4"": 3, ""5"": 2, ""6"": 1, ""7"": 2}"
845,blk.19.ffn_gate_exps.weight,267,gate,19,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""1"": 1, ""2"": 1, ""3"": 1, ""4"": 3, ""5"": 2, ""6"": 1, ""7"": 2}"
846,blk.12.ffn_up_exps.weight,121,up,12,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""4"": 1, ""5"": 1, ""6"": 2, ""7"": 5, ""8"": 2}"
847,blk.12.ffn_gate_exps.weight,121,gate,12,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""4"": 1, ""5"": 1, ""6"": 2, ""7"": 5, ""8"": 2}"
848,blk.23.ffn_up_exps.weight,135,up,23,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""4"": 1, ""5"": 2, ""6"": 3, ""7"": 3, ""8"": 2}"
849,blk.23.ffn_gate_exps.weight,135,gate,23,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""4"": 1, ""5"": 2, ""6"": 3, ""7"": 3, ""8"": 2}"
850,blk.38.ffn_up_exps.weight,97,up,38,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""2"": 1, ""5"": 1, ""7"": 2, ""8"": 7}"
851,blk.46.ffn_up_exps.weight,320,up,46,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""3"": 1, ""4"": 2, ""6"": 2, ""7"": 4, ""8"": 2}"
852,blk.46.ffn_up_exps.weight,243,up,46,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""3"": 3, ""4"": 3, ""5"": 2, ""6"": 2, ""8"": 1}"
853,blk.1.ffn_up_exps.weight,128,up,1,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""4"": 1, ""5"": 2, ""6"": 3, ""7"": 2, ""8"": 3}"
854,blk.1.ffn_gate_exps.weight,128,gate,1,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""4"": 1, ""5"": 2, ""6"": 3, ""7"": 2, ""8"": 3}"
855,blk.9.ffn_gate_exps.weight,114,gate,9,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""4"": 2, ""5"": 4, ""6"": 3, ""7"": 2}"
856,blk.8.ffn_gate_exps.weight,279,gate,8,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""2"": 1, ""3"": 2, ""4"": 6, ""6"": 1, ""7"": 1}"
857,blk.36.ffn_up_exps.weight,174,up,36,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""1"": 1, ""2"": 2, ""3"": 5, ""4"": 1, ""6"": 1, ""7"": 1}"
858,blk.55.ffn_up_exps.weight,80,up,55,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""1"": 1, ""2"": 3, ""3"": 1, ""4"": 2, ""5"": 3, ""6"": 1}"
859,blk.17.ffn_gate_exps.weight,253,gate,17,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""1"": 2, ""2"": 2, ""3"": 2, ""5"": 3, ""6"": 1, ""7"": 1}"
860,blk.24.ffn_up_exps.weight,136,up,24,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""4"": 2, ""5"": 3, ""6"": 2, ""7"": 3, ""8"": 1}"
861,blk.24.ffn_gate_exps.weight,136,gate,24,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""4"": 2, ""5"": 3, ""6"": 2, ""7"": 3, ""8"": 1}"
862,blk.28.ffn_up_exps.weight,139,up,28,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""3"": 2, ""4"": 3, ""5"": 5, ""6"": 1}"
863,blk.33.ffn_up_exps.weight,56,up,33,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""1"": 1, ""2"": 1, ""3"": 4, ""4"": 3, ""5"": 1, ""8"": 1}"
864,blk.52.ffn_up_exps.weight,194,up,52,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""2"": 2, ""3"": 3, ""4"": 3, ""5"": 2, ""6"": 1}"
865,blk.8.ffn_gate_exps.weight,227,gate,8,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""2"": 4, ""3"": 2, ""4"": 1, ""5"": 3, ""6"": 1}"
866,blk.28.ffn_up_exps.weight,345,up,28,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""3"": 1, ""4"": 4, ""5"": 3, ""6"": 3}"
867,blk.31.ffn_up_exps.weight,106,up,31,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""2"": 1, ""3"": 3, ""4"": 4, ""5"": 2, ""7"": 1}"
868,blk.51.ffn_up_exps.weight,310,up,51,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""1"": 1, ""2"": 4, ""3"": 3, ""4"": 2, ""6"": 1}"
869,blk.7.ffn_gate_exps.weight,289,gate,7,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""3"": 1, ""4"": 3, ""5"": 1, ""6"": 3, ""7"": 1, ""8"": 2}"
870,blk.9.ffn_gate_exps.weight,140,gate,9,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""2"": 1, ""3"": 1, ""4"": 2, ""5"": 4, ""6"": 3}"
871,blk.10.ffn_up_exps.weight,193,up,10,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""2"": 1, ""3"": 1, ""5"": 5, ""6"": 1, ""7"": 2, ""8"": 1}"
872,blk.10.ffn_gate_exps.weight,193,gate,10,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""2"": 1, ""3"": 1, ""4"": 1, ""5"": 4, ""6"": 1, ""7"": 2, ""8"": 1}"
873,blk.19.ffn_up_exps.weight,253,up,19,4702208,11,51724288,"dev_france_regression,dev_intelligence_general","{""0"": 11}","{""0"": 51724288}","{""1"": 1, ""3"": 3, ""4"": 2, ""5"": 2, ""6"": 1, ""7"": 2}"
