rank,tensor,expert_idx,role,layer,expert_bytes,rows,bytes,prompts,source_rows,source_bytes,jobs_hist
1019,blk.19.ffn_up_exps.weight,328,up,19,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""4"": 2, ""6"": 1, ""7"": 2, ""8"": 1}"
1020,blk.19.ffn_gate_exps.weight,328,gate,19,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""4"": 2, ""6"": 1, ""7"": 2, ""8"": 1}"
1021,blk.23.ffn_up_exps.weight,82,up,23,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""3"": 1, ""4"": 1, ""5"": 2, ""7"": 1, ""8"": 1}"
1022,blk.23.ffn_gate_exps.weight,82,gate,23,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""3"": 1, ""4"": 1, ""5"": 2, ""7"": 1, ""8"": 1}"
1023,blk.24.ffn_up_exps.weight,121,up,24,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""6"": 2, ""7"": 3, ""8"": 1}"
1024,blk.24.ffn_gate_exps.weight,121,gate,24,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""6"": 1, ""7"": 4, ""8"": 1}"
1025,blk.24.ffn_gate_exps.weight,237,gate,24,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""3"": 1, ""6"": 1, ""7"": 4}"
1026,blk.25.ffn_up_exps.weight,145,up,25,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""6"": 1, ""7"": 3, ""8"": 2}"
1027,blk.25.ffn_gate_exps.weight,145,gate,25,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""6"": 1, ""7"": 3, ""8"": 2}"
1028,blk.26.ffn_up_exps.weight,313,up,26,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""2"": 1, ""4"": 1, ""5"": 2, ""7"": 2}"
1029,blk.26.ffn_gate_exps.weight,313,gate,26,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""2"": 1, ""4"": 1, ""5"": 2, ""7"": 2}"
1030,blk.31.ffn_up_exps.weight,53,up,31,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""3"": 1, ""5"": 1, ""7"": 1, ""8"": 3}"
1031,blk.36.ffn_up_exps.weight,372,up,36,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""5"": 2, ""6"": 1, ""8"": 3}"
1032,blk.39.ffn_up_exps.weight,99,up,39,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""5"": 1, ""6"": 1, ""7"": 2, ""8"": 2}"
1033,blk.49.ffn_up_exps.weight,345,up,49,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""4"": 2, ""5"": 2, ""6"": 1, ""8"": 1}"
1034,blk.51.ffn_up_exps.weight,269,up,51,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""1"": 1, ""2"": 1, ""4"": 1, ""5"": 2, ""6"": 1}"
1035,blk.28.ffn_up_exps.weight,353,up,28,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""3"": 1, ""4"": 2, ""5"": 1, ""6"": 1, ""7"": 1}"
1036,blk.54.ffn_up_exps.weight,33,up,54,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""2"": 1, ""3"": 1, ""4"": 3, ""7"": 1}"
1037,blk.9.ffn_gate_exps.weight,270,gate,9,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""5"": 3, ""6"": 1, ""7"": 1, ""8"": 1}"
1038,blk.19.ffn_up_exps.weight,55,up,19,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""3"": 2, ""4"": 2, ""5"": 1, ""6"": 1}"
1039,blk.19.ffn_gate_exps.weight,55,gate,19,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""3"": 2, ""4"": 2, ""5"": 1, ""6"": 1}"
1040,blk.34.ffn_up_exps.weight,191,up,34,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""4"": 1, ""5"": 3, ""6"": 1, ""8"": 1}"
1041,blk.40.ffn_up_exps.weight,335,up,40,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""2"": 1, ""4"": 3, ""6"": 1, ""7"": 1}"
1042,blk.20.ffn_up_exps.weight,364,up,20,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""1"": 1, ""3"": 1, ""5"": 3, ""8"": 1}"
1043,blk.20.ffn_gate_exps.weight,364,gate,20,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""1"": 1, ""3"": 1, ""5"": 3, ""8"": 1}"
1044,blk.23.ffn_up_exps.weight,103,up,23,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""4"": 2, ""5"": 2, ""6"": 2}"
1045,blk.23.ffn_gate_exps.weight,103,gate,23,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""4"": 2, ""5"": 2, ""6"": 2}"
1046,blk.30.ffn_up_exps.weight,345,up,30,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""2"": 2, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1}"
1047,blk.7.ffn_gate_exps.weight,383,gate,7,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""4"": 1, ""5"": 1, ""6"": 3, ""7"": 1}"
1048,blk.13.ffn_up_exps.weight,280,up,13,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""2"": 2, ""4"": 3, ""5"": 1}"
1049,blk.13.ffn_gate_exps.weight,280,gate,13,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""2"": 2, ""4"": 3, ""5"": 1}"
1050,blk.15.ffn_up_exps.weight,196,up,15,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""2"": 2, ""3"": 2, ""4"": 1, ""5"": 1}"
1051,blk.15.ffn_gate_exps.weight,196,gate,15,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""2"": 2, ""3"": 2, ""4"": 1, ""5"": 1}"
1052,blk.16.ffn_up_exps.weight,323,up,16,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""2"": 2, ""3"": 1, ""4"": 1, ""5"": 1, ""8"": 1}"
1053,blk.16.ffn_gate_exps.weight,323,gate,16,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""2"": 2, ""3"": 1, ""4"": 1, ""5"": 1, ""8"": 1}"
1054,blk.17.ffn_gate_exps.weight,253,gate,17,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""1"": 2, ""2"": 2, ""3"": 1, ""6"": 1}"
1055,blk.17.ffn_up_exps.weight,253,up,17,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""1"": 2, ""2"": 2, ""3"": 1, ""6"": 1}"
1056,blk.20.ffn_up_exps.weight,3,up,20,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""3"": 2, ""4"": 1, ""5"": 2, ""6"": 1}"
1057,blk.20.ffn_up_exps.weight,173,up,20,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""3"": 2, ""5"": 3, ""6"": 1}"
1058,blk.20.ffn_gate_exps.weight,3,gate,20,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""3"": 2, ""4"": 1, ""5"": 2, ""6"": 1}"
1059,blk.20.ffn_gate_exps.weight,173,gate,20,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""3"": 2, ""5"": 3, ""6"": 1}"
1060,blk.23.ffn_up_exps.weight,5,up,23,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""4"": 4, ""5"": 1, ""7"": 1}"
1061,blk.23.ffn_gate_exps.weight,5,gate,23,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""4"": 4, ""5"": 1, ""7"": 1}"
1062,blk.24.ffn_up_exps.weight,136,up,24,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""4"": 2, ""5"": 2, ""6"": 1, ""7"": 1}"
1063,blk.24.ffn_gate_exps.weight,136,gate,24,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""4"": 2, ""5"": 2, ""6"": 1, ""7"": 1}"
1064,blk.25.ffn_up_exps.weight,215,up,25,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""3"": 2, ""4"": 1, ""5"": 2, ""6"": 1}"
1065,blk.25.ffn_gate_exps.weight,215,gate,25,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""3"": 2, ""4"": 1, ""5"": 2, ""6"": 1}"
1066,blk.35.ffn_up_exps.weight,38,up,35,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""3"": 2, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1}"
1067,blk.42.ffn_up_exps.weight,237,up,42,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""1"": 2, ""2"": 1, ""3"": 1, ""4"": 1, ""6"": 1}"
1068,blk.43.ffn_up_exps.weight,110,up,43,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""2"": 2, ""4"": 2, ""5"": 2}"
1069,blk.48.ffn_up_exps.weight,348,up,48,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""3"": 1, ""4"": 2, ""5"": 2, ""8"": 1}"
1070,blk.1.ffn_up_exps.weight,368,up,1,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""4"": 1, ""6"": 4, ""7"": 1}"
1071,blk.1.ffn_gate_exps.weight,368,gate,1,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""4"": 1, ""6"": 4, ""7"": 1}"
1072,blk.15.ffn_up_exps.weight,46,up,15,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""2"": 2, ""3"": 1, ""4"": 2, ""5"": 1}"
1073,blk.15.ffn_gate_exps.weight,46,gate,15,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""2"": 2, ""3"": 1, ""4"": 2, ""5"": 1}"
1074,blk.28.ffn_up_exps.weight,345,up,28,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""3"": 1, ""4"": 2, ""5"": 2, ""6"": 1}"
1075,blk.13.ffn_up_exps.weight,16,up,13,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""7"": 1, ""8"": 1}"
1076,blk.13.ffn_gate_exps.weight,16,gate,13,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""7"": 1, ""8"": 1}"
1077,blk.53.ffn_up_exps.weight,14,up,53,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""2"": 1, ""3"": 3, ""4"": 1, ""6"": 1}"
1078,blk.34.ffn_up_exps.weight,63,up,34,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""4"": 2, ""5"": 2, ""6"": 1, ""8"": 1}"
1079,blk.13.ffn_up_exps.weight,221,up,13,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""2"": 1, ""3"": 1, ""4"": 3, ""5"": 1}"
1080,blk.13.ffn_gate_exps.weight,221,gate,13,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""2"": 1, ""3"": 1, ""4"": 3, ""5"": 1}"
1081,blk.37.ffn_up_exps.weight,243,up,37,4702208,6,28213248,"dev_france_regression,dev_intelligence_general","{""0"": 6}","{""0"": 28213248}","{""3"": 2, ""6"": 1, ""8"": 3}"
1082,blk.6.ffn_down_exps.weight,23,down,6,8257536,5,41287680,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 41287680}","{""3"": 1, ""5"": 1, ""6"": 1, ""8"": 2}"
1083,blk.6.ffn_down_exps.weight,282,down,6,8257536,5,41287680,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 41287680}","{""7"": 1, ""8"": 4}"
1084,blk.9.ffn_down_exps.weight,117,down,9,8257536,5,41287680,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 41287680}","{""5"": 1, ""6"": 1, ""7"": 1, ""8"": 2}"
1085,blk.7.ffn_down_exps.weight,128,down,7,8257536,5,41287680,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 41287680}","{""4"": 1, ""5"": 1, ""7"": 1, ""8"": 2}"
1086,blk.9.ffn_down_exps.weight,99,down,9,8257536,5,41287680,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 41287680}","{""7"": 1, ""8"": 4}"
1087,blk.9.ffn_down_exps.weight,259,down,9,8257536,5,41287680,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 41287680}","{""3"": 1, ""6"": 1, ""7"": 1, ""8"": 2}"
1088,blk.9.ffn_down_exps.weight,381,down,9,8257536,5,41287680,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 41287680}","{""6"": 1, ""7"": 1, ""8"": 3}"
1089,blk.6.ffn_down_exps.weight,87,down,6,8257536,5,41287680,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 41287680}","{""4"": 1, ""6"": 1, ""7"": 2, ""8"": 1}"
1090,blk.7.ffn_down_exps.weight,35,down,7,8257536,5,41287680,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 41287680}","{""5"": 2, ""6"": 3}"
1091,blk.9.ffn_down_exps.weight,173,down,9,8257536,5,41287680,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 41287680}","{""6"": 3, ""7"": 1, ""8"": 1}"
1092,blk.10.ffn_down_exps.weight,253,down,10,8257536,5,41287680,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 41287680}","{""4"": 1, ""5"": 3, ""7"": 1}"
1093,blk.15.ffn_down_exps.weight,217,down,15,8257536,5,41287680,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 41287680}","{""4"": 1, ""6"": 1, ""7"": 2, ""8"": 1}"
1094,blk.15.ffn_down_exps.weight,183,down,15,8257536,5,41287680,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 41287680}","{""5"": 1, ""6"": 1, ""8"": 3}"
1095,blk.6.ffn_down_exps.weight,363,down,6,8257536,5,41287680,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 41287680}","{""4"": 1, ""6"": 2, ""7"": 1, ""8"": 1}"
1096,blk.7.ffn_down_exps.weight,381,down,7,8257536,5,41287680,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 41287680}","{""3"": 1, ""4"": 2, ""6"": 2}"
1097,blk.9.ffn_down_exps.weight,114,down,9,8257536,5,41287680,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 41287680}","{""5"": 1, ""6"": 2, ""7"": 1, ""8"": 1}"
1098,blk.6.ffn_down_exps.weight,148,down,6,8257536,5,41287680,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 41287680}","{""6"": 2, ""7"": 3}"
1099,blk.10.ffn_down_exps.weight,257,down,10,8257536,5,41287680,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 41287680}","{""5"": 1, ""7"": 2, ""8"": 2}"
1100,blk.6.ffn_down_exps.weight,56,down,6,8257536,5,41287680,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 41287680}","{""4"": 1, ""6"": 1, ""7"": 2, ""8"": 1}"
1101,blk.7.ffn_down_exps.weight,274,down,7,8257536,5,41287680,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 41287680}","{""5"": 1, ""7"": 2, ""8"": 2}"
1102,blk.22.ffn_down_exps.weight,38,down,22,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""5"": 4, ""8"": 1}"
1103,blk.25.ffn_down_exps.weight,142,down,25,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""5"": 1, ""7"": 2, ""8"": 2}"
1104,blk.57.ffn_down_exps.weight,67,down,57,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""5"": 3, ""6"": 1, ""8"": 1}"
1105,blk.58.ffn_down_exps.weight,276,down,58,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""4"": 2, ""6"": 1, ""7"": 1, ""8"": 1}"
1106,blk.16.ffn_down_exps.weight,364,down,16,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""6"": 1, ""7"": 2, ""8"": 2}"
1107,blk.20.ffn_down_exps.weight,218,down,20,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""6"": 1, ""7"": 1, ""8"": 3}"
1108,blk.22.ffn_down_exps.weight,260,down,22,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""4"": 1, ""6"": 1, ""7"": 2, ""8"": 1}"
1109,blk.25.ffn_down_exps.weight,345,down,25,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""4"": 3, ""5"": 1, ""6"": 1}"
1110,blk.19.ffn_down_exps.weight,269,down,19,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""4"": 1, ""5"": 1, ""6"": 2, ""7"": 1}"
1111,blk.57.ffn_down_exps.weight,61,down,57,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""3"": 1, ""4"": 2, ""6"": 2}"
1112,blk.4.ffn_down_exps.weight,228,down,4,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""4"": 1, ""5"": 3, ""7"": 1}"
1113,blk.20.ffn_down_exps.weight,32,down,20,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""4"": 3, ""6"": 1, ""8"": 1}"
1114,blk.20.ffn_down_exps.weight,248,down,20,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""3"": 1, ""4"": 1, ""5"": 3}"
1115,blk.58.ffn_down_exps.weight,135,down,58,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""3"": 1, ""5"": 1, ""6"": 2, ""7"": 1}"
1116,blk.4.ffn_down_exps.weight,27,down,4,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""7"": 4, ""8"": 1}"
1117,blk.23.ffn_down_exps.weight,0,down,23,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""6"": 4, ""7"": 1}"
1118,blk.24.ffn_down_exps.weight,248,down,24,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""3"": 1, ""4"": 2, ""5"": 1, ""7"": 1}"
1119,blk.20.ffn_down_exps.weight,102,down,20,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""5"": 1, ""6"": 1, ""8"": 3}"
1120,blk.16.ffn_down_exps.weight,245,down,16,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""5"": 1, ""6"": 1, ""7"": 1, ""8"": 2}"
1121,blk.25.ffn_down_exps.weight,333,down,25,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""5"": 3, ""8"": 2}"
1122,blk.4.ffn_down_exps.weight,35,down,4,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""4"": 1, ""5"": 2, ""6"": 1, ""7"": 1}"
1123,blk.19.ffn_down_exps.weight,325,down,19,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""7"": 1, ""8"": 4}"
1124,blk.20.ffn_down_exps.weight,242,down,20,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""4"": 1, ""7"": 1, ""8"": 3}"
1125,blk.22.ffn_down_exps.weight,334,down,22,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""6"": 1, ""7"": 3, ""8"": 1}"
1126,blk.23.ffn_down_exps.weight,155,down,23,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""4"": 1, ""5"": 1, ""7"": 2, ""8"": 1}"
1127,blk.25.ffn_down_exps.weight,168,down,25,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""6"": 1, ""7"": 2, ""8"": 2}"
1128,blk.4.ffn_down_exps.weight,86,down,4,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""6"": 2, ""7"": 3}"
1129,blk.4.ffn_down_exps.weight,1,down,4,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""4"": 1, ""6"": 1, ""7"": 1, ""8"": 2}"
1130,blk.4.ffn_down_exps.weight,355,down,4,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""7"": 1, ""8"": 4}"
1131,blk.23.ffn_down_exps.weight,209,down,23,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""3"": 1, ""5"": 2, ""6"": 2}"
1132,blk.21.ffn_down_exps.weight,136,down,21,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""5"": 2, ""6"": 3}"
1133,blk.4.ffn_down_exps.weight,313,down,4,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""4"": 1, ""6"": 3, ""8"": 1}"
1134,blk.22.ffn_down_exps.weight,254,down,22,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""3"": 1, ""6"": 3, ""7"": 1}"
1135,blk.23.ffn_down_exps.weight,290,down,23,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""4"": 1, ""6"": 2, ""7"": 2}"
1136,blk.24.ffn_down_exps.weight,169,down,24,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""6"": 2, ""7"": 1, ""8"": 2}"
1137,blk.4.ffn_down_exps.weight,36,down,4,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""7"": 2, ""8"": 3}"
1138,blk.24.ffn_down_exps.weight,31,down,24,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""6"": 2, ""7"": 2, ""8"": 1}"
1139,blk.24.ffn_down_exps.weight,157,down,24,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""5"": 2, ""6"": 1, ""7"": 2}"
1140,blk.24.ffn_down_exps.weight,202,down,24,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""5"": 1, ""7"": 3, ""8"": 1}"
1141,blk.25.ffn_down_exps.weight,58,down,25,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""5"": 2, ""6"": 1, ""7"": 2}"
1142,blk.19.ffn_down_exps.weight,275,down,19,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""4"": 1, ""5"": 1, ""7"": 2, ""8"": 1}"
1143,blk.23.ffn_down_exps.weight,13,down,23,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""2"": 1, ""5"": 2, ""6"": 1, ""7"": 1}"
1144,blk.4.ffn_down_exps.weight,326,down,4,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""6"": 3, ""7"": 1, ""8"": 1}"
1145,blk.24.ffn_down_exps.weight,378,down,24,7798784,5,38993920,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 38993920}","{""6"": 2, ""7"": 3}"
1146,blk.1.ffn_down_exps.weight,121,down,1,6307840,5,31539200,"dev_france_regression,dev_intelligence_general","{""1"": 5}","{""1"": 31539200}","{""6"": 2, ""8"": 3}"
1147,blk.2.ffn_down_exps.weight,303,down,2,6307840,5,31539200,"dev_france_regression,dev_intelligence_general","{""1"": 5}","{""1"": 31539200}","{""3"": 2, ""6"": 1, ""8"": 2}"
1148,blk.5.ffn_down_exps.weight,346,down,5,6307840,5,31539200,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 31539200}","{""5"": 1, ""6"": 1, ""8"": 3}"
1149,blk.17.ffn_down_exps.weight,120,down,17,6307840,5,31539200,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 31539200}","{""4"": 2, ""5"": 1, ""6"": 1, ""8"": 1}"
1150,blk.29.ffn_down_exps.weight,161,down,29,6307840,5,31539200,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 31539200}","{""4"": 1, ""6"": 1, ""8"": 3}"
