entry_idx	tensor	expert_idx	kind	layer	remote_type	current_nbytes	remote_nbytes	runtime_nbytes_match	remote_shard_name	remote_url	remote_abs_start	remote_abs_end	remote_range_header	remote_range_valid	pack_offset	source_pack
14909	blk.35.ffn_down_exps.weight	354	down	35	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	12968698816	12974318527	bytes=12968698816-12974318527	1	58480660480	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14910	blk.35.ffn_down_exps.weight	362	down	35	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13013656512	13019276223	bytes=13013656512-13019276223	1	58486280192	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14911	blk.35.ffn_down_exps.weight	363	down	35	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13019276224	13024895935	bytes=13019276224-13024895935	1	58491899904	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14912	blk.35.ffn_down_exps.weight	370	down	35	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13058614208	13064233919	bytes=13058614208-13064233919	1	58497519616	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14913	blk.35.ffn_down_exps.weight	374	down	35	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13081093056	13086712767	bytes=13081093056-13086712767	1	58503139328	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14914	blk.35.ffn_down_exps.weight	377	down	35	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13097952192	13103571903	bytes=13097952192-13103571903	1	58508759040	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14915	blk.35.ffn_down_exps.weight	379	down	35	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13109191616	13114811327	bytes=13109191616-13114811327	1	58514378752	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14916	blk.35.ffn_down_exps.weight	380	down	35	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13114811328	13120431039	bytes=13114811328-13120431039	1	58519998464	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14917	blk.35.ffn_down_exps.weight	383	down	35	IQ3_XXS	6307840	5619712	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13131670464	13137290175	bytes=13131670464-13137290175	1	58525618176	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14918	blk.35.ffn_gate_exps.weight	1	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13156672448	13160457151	bytes=13156672448-13160457151	1	58531237888	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14919	blk.35.ffn_gate_exps.weight	2	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13160457152	13164241855	bytes=13160457152-13164241855	1	58535022592	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14920	blk.35.ffn_gate_exps.weight	4	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13168026560	13171811263	bytes=13168026560-13171811263	1	58538807296	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14921	blk.35.ffn_gate_exps.weight	8	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13183165376	13186950079	bytes=13183165376-13186950079	1	58542592000	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14922	blk.35.ffn_gate_exps.weight	9	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13186950080	13190734783	bytes=13186950080-13190734783	1	58546376704	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14923	blk.35.ffn_gate_exps.weight	10	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13190734784	13194519487	bytes=13190734784-13194519487	1	58550161408	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14924	blk.35.ffn_gate_exps.weight	12	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13198304192	13202088895	bytes=13198304192-13202088895	1	58553946112	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14925	blk.35.ffn_gate_exps.weight	18	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13221012416	13224797119	bytes=13221012416-13224797119	1	58557730816	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14926	blk.35.ffn_gate_exps.weight	19	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13224797120	13228581823	bytes=13224797120-13228581823	1	58561515520	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14927	blk.35.ffn_gate_exps.weight	20	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13228581824	13232366527	bytes=13228581824-13232366527	1	58565300224	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14928	blk.35.ffn_gate_exps.weight	22	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13236151232	13239935935	bytes=13236151232-13239935935	1	58569084928	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14929	blk.35.ffn_gate_exps.weight	26	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13251290048	13255074751	bytes=13251290048-13255074751	1	58572869632	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14930	blk.35.ffn_gate_exps.weight	31	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13270213568	13273998271	bytes=13270213568-13273998271	1	58576654336	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14931	blk.35.ffn_gate_exps.weight	34	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13281567680	13285352383	bytes=13281567680-13285352383	1	58580439040	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14932	blk.35.ffn_gate_exps.weight	37	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13292921792	13296706495	bytes=13292921792-13296706495	1	58584223744	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14933	blk.35.ffn_gate_exps.weight	38	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13296706496	13300491199	bytes=13296706496-13300491199	1	58588008448	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14934	blk.35.ffn_gate_exps.weight	43	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13315630016	13319414719	bytes=13315630016-13319414719	1	58591793152	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14935	blk.35.ffn_gate_exps.weight	44	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13319414720	13323199423	bytes=13319414720-13323199423	1	58595577856	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14936	blk.35.ffn_gate_exps.weight	46	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13326984128	13330768831	bytes=13326984128-13330768831	1	58599362560	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14937	blk.35.ffn_gate_exps.weight	49	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13338338240	13342122943	bytes=13338338240-13342122943	1	58603147264	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14938	blk.35.ffn_gate_exps.weight	52	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13349692352	13353477055	bytes=13349692352-13353477055	1	58606931968	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14939	blk.35.ffn_gate_exps.weight	54	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13357261760	13361046463	bytes=13357261760-13361046463	1	58610716672	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14940	blk.35.ffn_gate_exps.weight	55	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13361046464	13364831167	bytes=13361046464-13364831167	1	58614501376	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14941	blk.35.ffn_gate_exps.weight	59	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13376185280	13379969983	bytes=13376185280-13379969983	1	58618286080	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14942	blk.35.ffn_gate_exps.weight	60	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13379969984	13383754687	bytes=13379969984-13383754687	1	58622070784	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14943	blk.35.ffn_gate_exps.weight	61	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13383754688	13387539391	bytes=13383754688-13387539391	1	58625855488	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14944	blk.35.ffn_gate_exps.weight	64	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13395108800	13398893503	bytes=13395108800-13398893503	1	58629640192	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14945	blk.35.ffn_gate_exps.weight	65	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13398893504	13402678207	bytes=13398893504-13402678207	1	58633424896	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14946	blk.35.ffn_gate_exps.weight	66	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13402678208	13406462911	bytes=13402678208-13406462911	1	58637209600	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14947	blk.35.ffn_gate_exps.weight	68	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13410247616	13414032319	bytes=13410247616-13414032319	1	58640994304	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14948	blk.35.ffn_gate_exps.weight	69	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13414032320	13417817023	bytes=13414032320-13417817023	1	58644779008	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14949	blk.35.ffn_gate_exps.weight	70	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13417817024	13421601727	bytes=13417817024-13421601727	1	58648563712	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14950	blk.35.ffn_gate_exps.weight	73	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13429171136	13432955839	bytes=13429171136-13432955839	1	58652348416	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14951	blk.35.ffn_gate_exps.weight	74	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13432955840	13436740543	bytes=13432955840-13436740543	1	58656133120	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14952	blk.35.ffn_gate_exps.weight	76	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13440525248	13444309951	bytes=13440525248-13444309951	1	58659917824	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14953	blk.35.ffn_gate_exps.weight	77	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13444309952	13448094655	bytes=13444309952-13448094655	1	58663702528	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14954	blk.35.ffn_gate_exps.weight	78	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13448094656	13451879359	bytes=13448094656-13451879359	1	58667487232	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14955	blk.35.ffn_gate_exps.weight	79	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13451879360	13455664063	bytes=13451879360-13455664063	1	58671271936	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14956	blk.35.ffn_gate_exps.weight	81	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13459448768	13463233471	bytes=13459448768-13463233471	1	58675056640	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14957	blk.35.ffn_gate_exps.weight	83	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13467018176	13470802879	bytes=13467018176-13470802879	1	58678841344	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14958	blk.35.ffn_gate_exps.weight	86	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13478372288	13482156991	bytes=13478372288-13482156991	1	58682626048	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14959	blk.35.ffn_gate_exps.weight	87	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13482156992	13485941695	bytes=13482156992-13485941695	1	58686410752	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14960	blk.35.ffn_gate_exps.weight	89	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13489726400	13493511103	bytes=13489726400-13493511103	1	58690195456	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
14961	blk.35.ffn_gate_exps.weight	92	gate	35	IQ2_XXS	5619712	3784704	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00005-of-00007.gguf	13501080512	13504865215	bytes=13501080512-13504865215	1	58693980160	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
