rank,tensor,expert_idx,role,layer,expert_bytes,rows,bytes,prompts,source_rows,source_bytes,jobs_hist
758,blk.15.ffn_up_exps.weight,10,up,15,4702208,9,42319872,"dev_france_regression,dev_intelligence_general","{""0"": 9}","{""0"": 42319872}","{""2"": 1, ""3"": 2, ""4"": 3, ""5"": 2, ""6"": 1}"
759,blk.15.ffn_gate_exps.weight,10,gate,15,4702208,9,42319872,"dev_france_regression,dev_intelligence_general","{""0"": 9}","{""0"": 42319872}","{""2"": 1, ""3"": 2, ""4"": 3, ""5"": 2, ""6"": 1}"
760,blk.17.ffn_up_exps.weight,61,up,17,4702208,9,42319872,"dev_france_regression,dev_intelligence_general","{""0"": 9}","{""0"": 42319872}","{""3"": 3, ""4"": 1, ""5"": 5}"
761,blk.17.ffn_gate_exps.weight,61,gate,17,4702208,9,42319872,"dev_france_regression,dev_intelligence_general","{""0"": 9}","{""0"": 42319872}","{""3"": 3, ""4"": 1, ""5"": 5}"
762,blk.22.ffn_up_exps.weight,181,up,22,4702208,9,42319872,"dev_france_regression,dev_intelligence_general","{""0"": 9}","{""0"": 42319872}","{""2"": 3, ""3"": 1, ""4"": 2, ""5"": 1, ""6"": 1, ""7"": 1}"
763,blk.22.ffn_gate_exps.weight,181,gate,22,4702208,9,42319872,"dev_france_regression,dev_intelligence_general","{""0"": 9}","{""0"": 42319872}","{""2"": 3, ""3"": 1, ""4"": 2, ""5"": 1, ""6"": 1, ""7"": 1}"
764,blk.26.ffn_up_exps.weight,48,up,26,4702208,9,42319872,"dev_france_regression,dev_intelligence_general","{""0"": 9}","{""0"": 42319872}","{""2"": 1, ""3"": 2, ""4"": 2, ""5"": 2, ""6"": 2}"
765,blk.26.ffn_up_exps.weight,153,up,26,4702208,9,42319872,"dev_france_regression,dev_intelligence_general","{""0"": 9}","{""0"": 42319872}","{""3"": 4, ""5"": 2, ""6"": 2, ""7"": 1}"
766,blk.26.ffn_gate_exps.weight,48,gate,26,4702208,9,42319872,"dev_france_regression,dev_intelligence_general","{""0"": 9}","{""0"": 42319872}","{""2"": 1, ""3"": 2, ""4"": 2, ""5"": 2, ""6"": 2}"
767,blk.26.ffn_gate_exps.weight,153,gate,26,4702208,9,42319872,"dev_france_regression,dev_intelligence_general","{""0"": 9}","{""0"": 42319872}","{""3"": 4, ""5"": 2, ""6"": 2, ""7"": 1}"
768,blk.50.ffn_up_exps.weight,78,up,50,4702208,9,42319872,"dev_france_regression,dev_intelligence_general","{""0"": 9}","{""0"": 42319872}","{""4"": 2, ""5"": 1, ""6"": 2, ""7"": 4}"
769,blk.36.ffn_up_exps.weight,36,up,36,4702208,9,42319872,"dev_france_regression,dev_intelligence_general","{""0"": 9}","{""0"": 42319872}","{""2"": 1, ""3"": 2, ""4"": 3, ""5"": 3}"
770,blk.26.ffn_up_exps.weight,307,up,26,4702208,9,42319872,"dev_france_regression,dev_intelligence_general","{""0"": 9}","{""0"": 42319872}","{""3"": 2, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1}"
771,blk.26.ffn_gate_exps.weight,307,gate,26,4702208,9,42319872,"dev_france_regression,dev_intelligence_general","{""0"": 9}","{""0"": 42319872}","{""3"": 2, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1}"
772,blk.49.ffn_up_exps.weight,114,up,49,4702208,9,42319872,"dev_france_regression,dev_intelligence_general","{""0"": 9}","{""0"": 42319872}","{""3"": 3, ""5"": 1, ""6"": 3, ""7"": 1, ""8"": 1}"
773,blk.36.ffn_up_exps.weight,89,up,36,4702208,9,42319872,"dev_france_regression,dev_intelligence_general","{""0"": 9}","{""0"": 42319872}","{""2"": 1, ""3"": 1, ""4"": 2, ""5"": 3, ""6"": 1, ""7"": 1}"
774,blk.14.ffn_up_exps.weight,288,up,14,4702208,9,42319872,"dev_france_regression,dev_intelligence_general","{""0"": 9}","{""0"": 42319872}","{""1"": 1, ""4"": 1, ""5"": 4, ""6"": 2, ""7"": 1}"
775,blk.23.ffn_up_exps.weight,348,up,23,4702208,9,42319872,"dev_france_regression,dev_intelligence_general","{""0"": 9}","{""0"": 42319872}","{""3"": 1, ""4"": 3, ""5"": 2, ""6"": 3}"
776,blk.23.ffn_gate_exps.weight,348,gate,23,4702208,9,42319872,"dev_france_regression,dev_intelligence_general","{""0"": 9}","{""0"": 42319872}","{""3"": 1, ""4"": 3, ""5"": 2, ""6"": 3}"
777,blk.45.ffn_up_exps.weight,260,up,45,4702208,9,42319872,"dev_france_regression,dev_intelligence_general","{""0"": 9}","{""0"": 42319872}","{""1"": 1, ""2"": 1, ""3"": 2, ""4"": 2, ""5"": 1, ""6"": 2}"
778,blk.12.ffn_up_exps.weight,232,up,12,4702208,9,42319872,"dev_france_regression,dev_intelligence_general","{""0"": 9}","{""0"": 42319872}","{""6"": 4, ""7"": 4, ""8"": 1}"
779,blk.12.ffn_gate_exps.weight,232,gate,12,4702208,9,42319872,"dev_france_regression,dev_intelligence_general","{""0"": 9}","{""0"": 42319872}","{""6"": 4, ""7"": 4, ""8"": 1}"
780,blk.32.ffn_up_exps.weight,44,up,32,4702208,9,42319872,"dev_france_regression,dev_intelligence_general","{""0"": 9}","{""0"": 42319872}","{""4"": 1, ""5"": 1, ""6"": 3, ""8"": 4}"
781,blk.39.ffn_up_exps.weight,375,up,39,4702208,9,42319872,"dev_france_regression,dev_intelligence_general","{""0"": 9}","{""0"": 42319872}","{""3"": 2, ""4"": 2, ""5"": 4, ""6"": 1}"
782,blk.35.ffn_up_exps.weight,189,up,35,4702208,9,42319872,"dev_france_regression,dev_intelligence_general","{""0"": 9}","{""0"": 42319872}","{""3"": 1, ""4"": 1, ""6"": 1, ""7"": 2, ""8"": 4}"
783,blk.7.ffn_gate_exps.weight,371,gate,7,4702208,9,42319872,"dev_france_regression,dev_intelligence_general","{""0"": 9}","{""0"": 42319872}","{""2"": 1, ""4"": 2, ""5"": 3, ""7"": 2, ""8"": 1}"
784,blk.46.ffn_up_exps.weight,332,up,46,4702208,9,42319872,"dev_france_regression,dev_intelligence_general","{""0"": 9}","{""0"": 42319872}","{""3"": 6, ""4"": 1, ""5"": 1, ""6"": 1}"
785,blk.17.ffn_up_exps.weight,42,up,17,4702208,9,42319872,"dev_france_regression,dev_intelligence_general","{""0"": 9}","{""0"": 42319872}","{""3"": 2, ""4"": 2, ""5"": 5}"
786,blk.17.ffn_gate_exps.weight,42,gate,17,4702208,9,42319872,"dev_france_regression,dev_intelligence_general","{""0"": 9}","{""0"": 42319872}","{""3"": 2, ""4"": 2, ""5"": 5}"
787,blk.40.ffn_up_exps.weight,137,up,40,4702208,9,42319872,"dev_france_regression,dev_intelligence_general","{""0"": 9}","{""0"": 42319872}","{""4"": 2, ""5"": 1, ""6"": 3, ""7"": 1, ""8"": 2}"
788,blk.16.ffn_up_exps.weight,306,up,16,4702208,9,42319872,"dev_france_regression,dev_intelligence_general","{""0"": 9}","{""0"": 42319872}","{""3"": 3, ""4"": 1, ""5"": 5}"
789,blk.16.ffn_gate_exps.weight,306,gate,16,4702208,9,42319872,"dev_france_regression,dev_intelligence_general","{""0"": 9}","{""0"": 42319872}","{""3"": 3, ""4"": 1, ""5"": 5}"
790,blk.23.ffn_up_exps.weight,60,up,23,4702208,9,42319872,"dev_france_regression,dev_intelligence_general","{""0"": 9}","{""0"": 42319872}","{""3"": 3, ""4"": 3, ""5"": 2, ""6"": 1}"
791,blk.23.ffn_gate_exps.weight,60,gate,23,4702208,9,42319872,"dev_france_regression,dev_intelligence_general","{""0"": 9}","{""0"": 42319872}","{""3"": 3, ""4"": 3, ""5"": 2, ""6"": 1}"
792,blk.26.ffn_up_exps.weight,57,up,26,4702208,9,42319872,"dev_france_regression,dev_intelligence_general","{""0"": 9}","{""0"": 42319872}","{""3"": 1, ""4"": 1, ""5"": 1, ""7"": 6}"
793,blk.26.ffn_gate_exps.weight,57,gate,26,4702208,9,42319872,"dev_france_regression,dev_intelligence_general","{""0"": 9}","{""0"": 42319872}","{""3"": 1, ""4"": 1, ""5"": 1, ""7"": 6}"
794,blk.46.ffn_up_exps.weight,110,up,46,4702208,9,42319872,"dev_france_regression,dev_intelligence_general","{""0"": 9}","{""0"": 42319872}","{""1"": 2, ""3"": 2, ""4"": 1, ""5"": 2, ""6"": 1, ""7"": 1}"
795,blk.7.ffn_gate_exps.weight,249,gate,7,4702208,9,42319872,"dev_france_regression,dev_intelligence_general","{""0"": 9}","{""0"": 42319872}","{""2"": 1, ""3"": 2, ""4"": 2, ""5"": 2, ""6"": 2}"
796,blk.49.ffn_up_exps.weight,13,up,49,4702208,9,42319872,"dev_france_regression,dev_intelligence_general","{""0"": 9}","{""0"": 42319872}","{""2"": 2, ""4"": 3, ""5"": 1, ""6"": 2, ""7"": 1}"
797,blk.45.ffn_up_exps.weight,78,up,45,4702208,9,42319872,"dev_france_regression,dev_intelligence_general","{""0"": 9}","{""0"": 42319872}","{""1"": 1, ""2"": 2, ""4"": 3, ""5"": 3}"
798,blk.47.ffn_gate_exps.weight,315,gate,47,5623808,8,44990464,"dev_france_regression,dev_intelligence_general","{""8"": 8}","{""8"": 44990464}","{""3"": 2, ""4"": 2, ""5"": 1, ""6"": 1, ""7"": 1, ""8"": 1}"
799,blk.52.ffn_gate_exps.weight,157,gate,52,5623808,8,44990464,"dev_france_regression,dev_intelligence_general","{""9"": 8}","{""9"": 44990464}","{""3"": 1, ""4"": 2, ""5"": 2, ""6"": 1, ""7"": 1, ""8"": 1}"
800,blk.57.ffn_up_exps.weight,165,up,57,5623808,8,44990464,"dev_france_regression,dev_intelligence_general","{""9"": 8}","{""9"": 44990464}","{""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1}"
801,blk.57.ffn_gate_exps.weight,165,gate,57,5623808,8,44990464,"dev_france_regression,dev_intelligence_general","{""9"": 8}","{""9"": 44990464}","{""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1}"
802,blk.8.ffn_up_exps.weight,184,up,8,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""3"": 1, ""4"": 1, ""5"": 4, ""6"": 1, ""8"": 1}"
803,blk.33.ffn_gate_exps.weight,258,gate,33,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""5"": 2, ""6"": 2, ""7"": 2, ""8"": 2}"
804,blk.39.ffn_gate_exps.weight,266,gate,39,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""2"": 2, ""3"": 1, ""4"": 2, ""5"": 1, ""6"": 1, ""8"": 1}"
805,blk.50.ffn_gate_exps.weight,378,gate,50,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""4"": 1, ""5"": 3, ""6"": 2, ""8"": 2}"
806,blk.51.ffn_gate_exps.weight,72,gate,51,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1}"
807,blk.58.ffn_up_exps.weight,276,up,58,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""2"": 1, ""3"": 1, ""4"": 2, ""5"": 1, ""6"": 3}"
808,blk.58.ffn_gate_exps.weight,276,gate,58,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""2"": 1, ""3"": 1, ""4"": 2, ""5"": 1, ""6"": 3}"
809,blk.14.ffn_gate_exps.weight,284,gate,14,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""3"": 1, ""4"": 1, ""6"": 3, ""7"": 2, ""8"": 1}"
810,blk.36.ffn_gate_exps.weight,23,gate,36,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""1"": 1, ""3"": 3, ""4"": 2, ""5"": 2}"
811,blk.37.ffn_gate_exps.weight,348,gate,37,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""2"": 1, ""3"": 3, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1}"
812,blk.38.ffn_gate_exps.weight,209,gate,38,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""3"": 2, ""4"": 2, ""5"": 2, ""6"": 2}"
813,blk.48.ffn_gate_exps.weight,97,gate,48,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""3"": 2, ""4"": 1, ""5"": 2, ""6"": 1, ""7"": 2}"
814,blk.54.ffn_gate_exps.weight,299,gate,54,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""3"": 3, ""4"": 3, ""5"": 1, ""7"": 1}"
815,blk.56.ffn_up_exps.weight,170,up,56,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""2"": 1, ""3"": 1, ""4"": 2, ""5"": 2, ""6"": 2}"
816,blk.56.ffn_gate_exps.weight,170,gate,56,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""2"": 1, ""3"": 1, ""4"": 2, ""5"": 2, ""6"": 2}"
817,blk.58.ffn_up_exps.weight,58,up,58,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""4"": 2, ""5"": 1, ""6"": 1, ""7"": 4}"
818,blk.58.ffn_gate_exps.weight,58,gate,58,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""4"": 2, ""5"": 1, ""6"": 1, ""7"": 4}"
819,blk.2.ffn_up_exps.weight,39,up,2,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""2"": 1, ""3"": 2, ""4"": 2, ""5"": 3}"
820,blk.2.ffn_up_exps.weight,61,up,2,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""4"": 2, ""7"": 5, ""8"": 1}"
821,blk.2.ffn_gate_exps.weight,39,gate,2,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""2"": 1, ""3"": 2, ""4"": 2, ""5"": 3}"
822,blk.2.ffn_gate_exps.weight,61,gate,2,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""4"": 2, ""7"": 5, ""8"": 1}"
823,blk.29.ffn_gate_exps.weight,200,gate,29,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""4"": 2, ""5"": 2, ""6"": 2, ""8"": 2}"
824,blk.34.ffn_gate_exps.weight,339,gate,34,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""4"": 2, ""5"": 4, ""6"": 1, ""8"": 1}"
825,blk.36.ffn_gate_exps.weight,8,gate,36,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""4"": 2, ""5"": 5, ""7"": 1}"
826,blk.31.ffn_gate_exps.weight,305,gate,31,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""3"": 1, ""4"": 3, ""5"": 4}"
827,blk.41.ffn_gate_exps.weight,147,gate,41,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""2"": 2, ""3"": 1, ""4"": 2, ""5"": 2, ""6"": 1}"
828,blk.46.ffn_gate_exps.weight,226,gate,46,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""2"": 1, ""3"": 3, ""5"": 1, ""7"": 3}"
829,blk.51.ffn_gate_exps.weight,154,gate,51,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""4"": 1, ""5"": 3, ""7"": 3, ""8"": 1}"
830,blk.54.ffn_gate_exps.weight,242,gate,54,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""7"": 3}"
831,blk.60.ffn_up_exps.weight,184,up,60,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""3"": 1, ""4"": 1, ""5"": 3, ""6"": 3}"
832,blk.60.ffn_gate_exps.weight,184,gate,60,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""3"": 1, ""4"": 1, ""5"": 3, ""6"": 3}"
833,blk.5.ffn_up_exps.weight,197,up,5,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""4"": 2, ""5"": 1, ""6"": 1, ""7"": 4}"
834,blk.5.ffn_gate_exps.weight,197,gate,5,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""4"": 2, ""5"": 1, ""6"": 1, ""7"": 4}"
835,blk.6.ffn_up_exps.weight,268,up,6,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""2"": 1, ""4"": 2, ""5"": 1, ""6"": 1, ""7"": 3}"
836,blk.6.ffn_up_exps.weight,308,up,6,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""3"": 1, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1}"
837,blk.6.ffn_gate_exps.weight,268,gate,6,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""2"": 1, ""4"": 2, ""5"": 1, ""6"": 1, ""7"": 3}"
838,blk.6.ffn_gate_exps.weight,308,gate,6,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""3"": 1, ""4"": 1, ""5"": 2, ""6"": 3, ""7"": 1}"
839,blk.7.ffn_up_exps.weight,193,up,7,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""2"": 1, ""4"": 2, ""6"": 4, ""7"": 1}"
840,blk.9.ffn_up_exps.weight,228,up,9,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""4"": 1, ""5"": 1, ""6"": 1, ""7"": 2, ""8"": 3}"
841,blk.35.ffn_gate_exps.weight,348,gate,35,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""2"": 1, ""3"": 2, ""4"": 3, ""5"": 1, ""6"": 1}"
842,blk.44.ffn_gate_exps.weight,227,gate,44,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""3"": 2, ""4"": 1, ""5"": 3, ""6"": 2}"
843,blk.6.ffn_up_exps.weight,255,up,6,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""2"": 1, ""4"": 1, ""5"": 4, ""6"": 1, ""8"": 1}"
844,blk.6.ffn_gate_exps.weight,255,gate,6,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""2"": 1, ""4"": 1, ""5"": 4, ""6"": 1, ""8"": 1}"
845,blk.14.ffn_gate_exps.weight,366,gate,14,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""2"": 1, ""3"": 2, ""5"": 1, ""6"": 3, ""7"": 1}"
846,blk.60.ffn_up_exps.weight,145,up,60,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""2"": 1, ""4"": 2, ""5"": 1, ""6"": 1, ""7"": 3}"
847,blk.60.ffn_gate_exps.weight,145,gate,60,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""2"": 1, ""4"": 2, ""5"": 1, ""6"": 1, ""7"": 3}"
848,blk.3.ffn_up_exps.weight,274,up,3,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""3"": 1, ""5"": 4, ""6"": 2, ""7"": 1}"
849,blk.3.ffn_gate_exps.weight,274,gate,3,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""3"": 1, ""5"": 4, ""6"": 2, ""7"": 1}"
850,blk.47.ffn_gate_exps.weight,140,gate,47,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""2"": 1, ""3"": 4, ""4"": 1, ""5"": 2}"
851,blk.48.ffn_gate_exps.weight,76,gate,48,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""3"": 3, ""4"": 3, ""5"": 1, ""6"": 1}"
852,blk.52.ffn_gate_exps.weight,9,gate,52,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""2"": 1, ""4"": 2, ""5"": 2, ""6"": 2, ""7"": 1}"
853,blk.3.ffn_up_exps.weight,108,up,3,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""5"": 1, ""6"": 4, ""7"": 2, ""8"": 1}"
854,blk.3.ffn_up_exps.weight,118,up,3,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""4"": 1, ""6"": 5, ""7"": 1, ""8"": 1}"
855,blk.3.ffn_up_exps.weight,327,up,3,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""5"": 3, ""6"": 1, ""7"": 3, ""8"": 1}"
856,blk.3.ffn_gate_exps.weight,108,gate,3,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""5"": 1, ""6"": 4, ""7"": 2, ""8"": 1}"
857,blk.3.ffn_gate_exps.weight,118,gate,3,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""4"": 1, ""6"": 5, ""7"": 1, ""8"": 1}"
858,blk.3.ffn_gate_exps.weight,327,gate,3,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""5"": 3, ""6"": 1, ""7"": 3, ""8"": 1}"
859,blk.5.ffn_up_exps.weight,149,up,5,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""5"": 2, ""6"": 2, ""7"": 3, ""8"": 1}"
860,blk.5.ffn_up_exps.weight,377,up,5,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""5"": 2, ""6"": 1, ""7"": 2, ""8"": 3}"
861,blk.5.ffn_gate_exps.weight,149,gate,5,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""5"": 2, ""6"": 2, ""7"": 3, ""8"": 1}"
862,blk.5.ffn_gate_exps.weight,377,gate,5,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""5"": 2, ""6"": 1, ""7"": 2, ""8"": 3}"
863,blk.14.ffn_gate_exps.weight,202,gate,14,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""4"": 1, ""5"": 1, ""6"": 4, ""7"": 1, ""8"": 1}"
864,blk.31.ffn_gate_exps.weight,101,gate,31,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""3"": 1, ""7"": 3, ""8"": 4}"
865,blk.31.ffn_gate_exps.weight,236,gate,31,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""4"": 2, ""5"": 1, ""6"": 1, ""7"": 2, ""8"": 2}"
866,blk.39.ffn_gate_exps.weight,32,gate,39,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""3"": 2, ""4"": 2, ""6"": 1, ""7"": 3}"
867,blk.39.ffn_gate_exps.weight,290,gate,39,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""6"": 1, ""7"": 3, ""8"": 4}"
868,blk.40.ffn_gate_exps.weight,275,gate,40,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""3"": 1, ""5"": 1, ""6"": 1, ""7"": 1, ""8"": 4}"
869,blk.41.ffn_gate_exps.weight,8,gate,41,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""5"": 2, ""6"": 2, ""7"": 2, ""8"": 2}"
870,blk.41.ffn_gate_exps.weight,83,gate,41,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""6"": 2, ""7"": 4, ""8"": 2}"
871,blk.44.ffn_gate_exps.weight,319,gate,44,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""3"": 1, ""6"": 2, ""7"": 2, ""8"": 3}"
872,blk.45.ffn_gate_exps.weight,261,gate,45,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""5"": 1, ""6"": 2, ""7"": 3, ""8"": 2}"
873,blk.46.ffn_gate_exps.weight,149,gate,46,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""4"": 2, ""6"": 2, ""7"": 2, ""8"": 2}"
874,blk.48.ffn_gate_exps.weight,187,gate,48,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""4"": 2, ""6"": 1, ""7"": 2, ""8"": 3}"
875,blk.51.ffn_gate_exps.weight,17,gate,51,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""2"": 1, ""4"": 1, ""5"": 2, ""7"": 2, ""8"": 2}"
876,blk.53.ffn_gate_exps.weight,331,gate,53,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""4"": 2, ""5"": 2, ""6"": 1, ""7"": 3}"
877,blk.58.ffn_up_exps.weight,362,up,58,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""4"": 5, ""6"": 2, ""7"": 1}"
878,blk.58.ffn_gate_exps.weight,362,gate,58,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""4"": 5, ""6"": 2, ""7"": 1}"
879,blk.35.ffn_gate_exps.weight,12,gate,35,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""2"": 1, ""3"": 3, ""4"": 1, ""5"": 3}"
880,blk.49.ffn_gate_exps.weight,16,gate,49,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""3"": 4, ""5"": 2, ""6"": 2}"
881,blk.4.ffn_up_exps.weight,1,up,4,5619712,8,44957696,"dev_france_regression,dev_intelligence_general","{""0"": 8}","{""0"": 44957696}","{""6"": 4, ""7"": 3, ""8"": 1}"
